Tag URL,line1,line2
https://www.rekhta.org/tags/aarzoo-shayari/couplets,wo jo raat mujh ko baDe adab se salam kar ke chala gaya,use kya KHabar mere dil mein bhi kabhi aarzu-e-gunah thi
https://www.rekhta.org/tags/aarzoo-shayari/couplets,kyā vo ḳhvāhish ki jise dil bhī samajhtā ho haqīr,aarzū vo hai jo siine meñ rahe naaz ke saath
https://www.rekhta.org/tags/aarzoo-shayari/couplets,kya wo KHwahish ki jise dil bhi samajhta ho haqir,aarzu wo hai jo sine mein rahe naz ke sath
https://www.rekhta.org/tags/aarzoo-shayari/couplets,be-ārzū bhī ḳhush haiñ zamāne meñ baaz log,yaañ aarzū ke saath bhī jiinā harām hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,be-arzu bhi KHush hain zamane mein baz log,yan aarzu ke sath bhi jina haram hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tumhārī aarzū meñ maiñ ne apnī aarzū kī thī,ḳhud apnī justujū kā aap hāsil ho gayā huuñ maiñ
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tumhaari aarzu mein main ne apni aarzu ki thi,KHud apni justuju ka aap hasil ho gaya hun main
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ḳhvāhishoñ ne Dubo diyā dil ko,varna ye bahr-e-be-karāñ hotā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,KHwahishon ne Dubo diya dil ko,warna ye bahr-e-be-karan hota
https://www.rekhta.org/tags/aarzoo-shayari/couplets,khul gayā un kī aarzū meñ ye raaz,ziist apnī nahīñ parā.ī hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,khul gaya un ki aarzu mein ye raaz,zist apni nahin parai hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,is liye aarzū chhupā.ī hai,muñh se niklī huī parā.ī hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,is liye aarzu chhupai hai,munh se nikli hui parai hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,talātum aarzū meñ hai na tūfāñ justujū meñ hai,javānī kā guzar jaanā hai dariyā kā utar jaanā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,talatum aarzu mein hai na tufan justuju mein hai,jawani ka guzar jaana hai dariya ka utar jaana
https://www.rekhta.org/tags/aarzoo-shayari/couplets,bād-e-tark-e-ārzū baiThā huuñ kaisā mutma.in,ho ga.ī āsāñ har ik mushkil ba-āsānī mirī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,baad-e-tark-e-arzu baiTha hun kaisa mutmain,ho gai aasan har ek mushkil ba-asani meri
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aaj tak dil kī aarzū hai vahī,phuul murjhā gayā hai bū hai vahī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aaj tak dil ki aarzu hai wahi,phul murjha gaya hai bu hai wahi
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ek bhī ḳhvāhish ke hāthoñ meñ na mehñdī lag sakī,mere jazboñ meñ na dūlhā ban sakā ab tak koī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ek bhi KHwahish ke hathon mein na mehndi lag saki,mere jazbon mein na dulha ban saka ab tak koi
https://www.rekhta.org/tags/aarzoo-shayari/couplets,us bevafā kā shahr hai aur vaqt-e-shām hai,aaise meñ aarzū baḌī himmat kā kaam hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,us bewafa ka shahr hai aur waqt-e-sham hai,aaise mein aarzu baDi himmat ka kaam hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,muddat se aarzū hai ḳhudā vo ghaḌī kare,ham tum piyeñ jo mil ke kahīñ ek jā sharāb
https://www.rekhta.org/tags/aarzoo-shayari/couplets,muddat se aarzu hai KHuda wo ghaDi kare,hum tum piyen jo mil ke kahin ek ja sharab
https://www.rekhta.org/tags/aashiq-shayari/couplets,aaj ik aur baras biit gayā us ke baġhair,jis ke hote hue hote the zamāne mere
https://www.rekhta.org/tags/aashiq-shayari/couplets,chal saath ki hasrat dil-e-marhūm se nikle,āshiq kā janāza hai zarā dhuum se nikle
https://www.rekhta.org/tags/aashiq-shayari/couplets,chal sath ki hasrat dil-e-marhum se nikle,aashiq ka janaza hai zara dhum se nikle
https://www.rekhta.org/tags/aashiq-shayari/couplets,anokhī vaz.a hai saare zamāne se nirāle haiñ,ye āshiq kaun sī bastī ke yā-rab rahne vaale haiñ
https://www.rekhta.org/tags/aashiq-shayari/couplets,anokhi waza hai sare zamane se nirale hain,ye aashiq kaun si basti ke ya-rab rahne wale hain
https://www.rekhta.org/tags/aashiq-shayari/couplets,dikhāvā hī karnā hai to phir baḌā kar,tū shā.ir nahīñ ḳhud ko āshiq kahā kar
https://www.rekhta.org/tags/aashiq-shayari/couplets,dikhawa hi karna hai to phir baDa kar,tu shair nahin KHud ko aashiq kaha kar
https://www.rekhta.org/tags/aashiq-shayari/couplets,ye āshiqī tire bas kī nahīñ so rahne de,ki terā kaam to bas nā-sipās honā hai
https://www.rekhta.org/tags/aashiq-shayari/couplets,ye aashiqi tere bas ki nahin so rahne de,ki tera kaam to bas na-sipas hona hai
https://www.rekhta.org/tags/aashob-shayari/couplets,aaj ik aur baras biit gayā us ke baġhair,jis ke hote hue hote the zamāne mere
https://www.rekhta.org/tags/aashob-shayari/couplets,ek maiñ huuñ ki is āshob-e-navā meñ chup huuñ,varna duniyā mire zaḳhmoñ kī zabāñ boltī hai
https://www.rekhta.org/tags/aashob-shayari/couplets,ek main hun ki is aashob-e-nawa mein chup hun,warna duniya mere zaKHmon ki zaban bolti hai
https://www.rekhta.org/tags/aashob-shayari/couplets,sab ummīdeñ mire āshob-e-tamannā tak thiiñ,bastiyāñ ho ga.iiñ ġharqāb to dariyā utrā
https://www.rekhta.org/tags/aashob-shayari/couplets,sab ummiden mere aashob-e-tamanna tak thin,bastiyan ho gain gharqab to dariya utra
https://www.rekhta.org/tags/aashob-shayari/couplets,kyā raat ke āshob meñ vo ḳhud se laḌā thā,ā.īne ke chehre pe ḳharāsheñ sī paḌī haiñ
https://www.rekhta.org/tags/aashob-shayari/couplets,kya raat ke aashob mein wo KHud se laDa tha,aaine ke chehre pe KHarashen si paDi hain
https://www.rekhta.org/tags/aashob-shayari/couplets,banī haiñ shahr-āshob-e-tamannā,ḳhumār-ālūda āñkheñ rāt-bhar kī
https://www.rekhta.org/tags/aashob-shayari/couplets,bani hain shahr-ashob-e-tamanna,KHumar-aluda aankhen raat-bhar ki
https://www.rekhta.org/tags/aasman-shayari/couplets,aaj ik aur baras biit gayā us ke baġhair,jis ke hote hue hote the zamāne mere
https://www.rekhta.org/tags/aasman-shayari/couplets,yuuñ jo taktā hai āsmān ko tū,koī rahtā hai āsmān meñ kyā
https://www.rekhta.org/tags/aasman-shayari/couplets,yun jo takta hai aasman ko tu,koi rahta hai aasman mein kya
https://www.rekhta.org/tags/aasman-shayari/couplets,uqābī ruuh jab bedār hotī hai javānoñ meñ,nazar aatī hai un ko apnī manzil āsmānoñ meñ
https://www.rekhta.org/tags/aasman-shayari/couplets,uqabi ruh jab bedar hoti hai jawanon mein,nazar aati hai un ko apni manzil aasmanon mein
https://www.rekhta.org/tags/aasman-shayari/couplets,kabhī to āsmāñ se chāñd utre jaam ho jaa.e,tumhāre naam kī ik ḳhūb-sūrat shaam ho jaa.e
https://www.rekhta.org/tags/aasman-shayari/couplets,kabhi to aasman se chand utre jam ho jae,tumhaare nam ki ek KHub-surat sham ho jae
https://www.rekhta.org/tags/aasman-shayari/couplets,ai āsmān tere ḳhudā kā nahīñ hai ḳhauf,Darte haiñ ai zamīn tire aadmī se ham
https://www.rekhta.org/tags/aasman-shayari/couplets,ai aasman tere KHuda ka nahin hai KHauf,Darte hain ai zamin tere aadmi se hum
https://www.rekhta.org/tags/aasman-shayari/couplets,zamīn jab bhī huī karbalā hamāre liye,to āsmān se utrā ḳhudā hamāre liye
https://www.rekhta.org/tags/aasman-shayari/couplets,zamin jab bhi hui karbala hamare liye,to aasman se utra KHuda hamare liye
https://www.rekhta.org/tags/aasman-shayari/couplets,jitnī baTnī thī baT chukī ye zamīñ,ab to bas āsmān baaqī hai
https://www.rekhta.org/tags/aasman-shayari/couplets,jitni baTni thi baT chuki ye zamin,ab to bas aasman baqi hai
https://www.rekhta.org/tags/aasman-shayari/couplets,zarra samajh ke yuuñ na milā mujh ko ḳhaak meñ,ai āsmān maiñ bhī kabhī āftāb thā
https://www.rekhta.org/tags/aasman-shayari/couplets,zarra samajh ke yun na mila mujh ko KHak mein,ai aasman main bhi kabhi aaftab tha
https://www.rekhta.org/tags/aasman-shayari/couplets,āsmāñ apne irādoñ meñ magan hai lekin,aadmī apne ḳhayālāt liye phirtā hai
https://www.rekhta.org/tags/aasman-shayari/couplets,aasman apne iradon mein magan hai lekin,aadmi apne KHayalat liye phirta hai
https://www.rekhta.org/tags/aasman-shayari/couplets,ham kisī ko gavāh kyā karte,is khule āsmān ke aage
https://www.rekhta.org/tags/aasman-shayari/couplets,hum kisi ko gawah kya karte,is khule aasman ke aage
https://www.rekhta.org/tags/aasman-shayari/couplets,Dartā huuñ āsmān se bijlī na gir paḌe,sayyād kī nigāh sū-e-āshiyāñ nahīñ
https://www.rekhta.org/tags/aasman-shayari/couplets,Darta hun aasman se bijli na gir paDe,sayyaad ki nigah su-e-ashiyan nahin
https://www.rekhta.org/tags/aasman-shayari/couplets,rafāqatoñ kā mirī us ko dhyān kitnā thā,zamīn le lī magar āsmān chhoḌ gayā
https://www.rekhta.org/tags/aasman-shayari/couplets,rafaqaton ka meri us ko dhyan kitna tha,zamin le li magar aasman chhoD gaya
https://www.rekhta.org/tags/aasman-shayari/couplets,āsmān par jā pahuñchūñ,allāh terā naam likhūñ
https://www.rekhta.org/tags/aasman-shayari/couplets,aasman par ja pahunchun,allah tera nam likhun
https://www.rekhta.org/tags/aasman-shayari/couplets,āsmāñ ek sulagtā huā sahrā hai jahāñ,DhūñDhtā phirtā hai ḳhud apnā hī saayā sūraj
https://www.rekhta.org/tags/aasman-shayari/couplets,aasman ek sulagta hua sahra hai jahan,DhunDhta phirta hai KHud apna hi saya suraj
https://www.rekhta.org/tags/aasman-shayari/couplets,zamīn kī kokh hī zaḳhmī nahīñ andheroñ se,hai āsmāñ ke bhī siine pe āftāb kā zaḳhm
https://www.rekhta.org/tags/aasman-shayari/couplets,zamin ki kokh hi zaKHmi nahin andheron se,hai aasman ke bhi sine pe aaftab ka zaKHm
https://www.rekhta.org/tags/aasman-shayari/couplets,vo so rahā hai ḳhudā duur āsmānoñ meñ,farishte loriyāñ gaate haiñ us ke kānoñ meñ
https://www.rekhta.org/tags/aasman-shayari/couplets,wo so raha hai KHuda dur aasmanon mein,farishte loriyan gate hain us ke kanon mein
https://www.rekhta.org/tags/aasman-shayari/couplets,'zafar' zamīñ-zād the zamīñ se hī kaam rakkhā,jo āsmānī the āsmānoñ meñ rah ga.e haiñ
https://www.rekhta.org/tags/aasman-shayari/couplets,'zafar' zamin-zad the zamin se hi kaam rakkha,jo aasmani the aasmanon mein rah gae hain
https://www.rekhta.org/tags/aasman-shayari/couplets,agar hai insān kā muqaddar ḳhud apnī miTTī kā rizq honā,to phir zamīñ par ye āsmāñ kā vajūd kis qahr ke liye hai
https://www.rekhta.org/tags/aasman-shayari/couplets,agar hai insan ka muqaddar KHud apni miTTi ka rizq hona,to phir zamin par ye aasman ka wajud kis qahr ke liye hai
https://www.rekhta.org/tags/aasman-shayari/couplets,giregī kal bhī yahī dhuup aur yahī shabnam,is āsmāñ se nahīñ aur kuchh utarne kā
https://www.rekhta.org/tags/aasman-shayari/couplets,giregi kal bhi yahi dhup aur yahi shabnam,is aasman se nahin aur kuchh utarne ka
https://www.rekhta.org/tags/aasman-shayari/couplets,badle hue se lagte haiñ ab mausamoñ ke rañg,paḌtā hai āsmān kā saayā zamīn par
https://www.rekhta.org/tags/aasman-shayari/couplets,badle hue se lagte hain ab mausamon ke rang,paDta hai aasman ka saya zamin par
https://www.rekhta.org/tags/aasman-shayari/couplets,rut badlī to zamīñ ke chehre kā ġhāza bhī badlā,rañg magar ḳhud āsmān ne badle kaise kaise
https://www.rekhta.org/tags/aasman-shayari/couplets,rut badli to zamin ke chehre ka ghaza bhi badla,rang magar KHud aasman ne badle kaise kaise
https://www.rekhta.org/tags/aasman-shayari/couplets,hazār rāste badle hazār svāñg rache,magar hai raqs meñ sar par ik āsmān vahī
https://www.rekhta.org/tags/aasman-shayari/couplets,hazar raste badle hazar swang rache,magar hai raqs mein sar par ek aasman wahi
https://www.rekhta.org/tags/aasman-shayari/couplets,taras rahī thiiñ ye āñkheñ kisī kī sūrat ko,so ham bhī dasht meñ āb-e-ravāñ uThā laa.e
https://www.rekhta.org/tags/aasman-shayari/couplets,taras rahi thin ye aankhen kisi ki surat ko,so hum bhi dasht mein aab-e-rawan uTha lae
https://www.rekhta.org/tags/aasman-shayari/couplets,mirī zamīn pe phailā hai āsmān-e-adam,azal se mere zamāne pe ik zamāna hai
https://www.rekhta.org/tags/aasman-shayari/couplets,meri zamin pe phaila hai aasman-e-adam,azal se mere zamane pe ek zamana hai
https://www.rekhta.org/tags/aasman-shayari/couplets,uTThī haiñ merī ḳhaak se āfāt sab kī sab,nāzil huī na koī balā āsmān se
https://www.rekhta.org/tags/aasman-shayari/couplets,uTThi hain meri KHak se aafat sab ki sab,nazil hui na koi bala aasman se
https://www.rekhta.org/tags/aasraa-shayari/couplets,aaj ik aur baras biit gayā us ke baġhair,jis ke hote hue hote the zamāne mere
https://www.rekhta.org/tags/aasraa-shayari/couplets,dīvār-e-ḳhastagī huuñ mujhe haath mat lagā,maiñ gir paḌūñgā dekh mujhe aasrā na de
https://www.rekhta.org/tags/aasraa-shayari/couplets,diwar-e-KHastagi hun mujhe hath mat laga,main gir paDunga dekh mujhe aasra na de
https://www.rekhta.org/tags/aasraa-shayari/couplets,aasrā de ke mere ashk na chhīn,yahī le de ke bachā hai mujh meñ
https://www.rekhta.org/tags/aasraa-shayari/couplets,aasra de ke mere ashk na chhin,yahi le de ke bacha hai mujh mein
https://www.rekhta.org/tags/aasraa-shayari/couplets,bhale hī chhāñv na de aasrā to detā hai,ye aarzū kā shajar hai ḳhizāñ-rasīda sahī
https://www.rekhta.org/tags/aasraa-shayari/couplets,bhale hi chhanw na de aasra to deta hai,ye aarzu ka shajar hai KHizan-rasida sahi
https://www.rekhta.org/tags/aasraa-shayari/couplets,ik terā aasrā hai faqat ai ḳhayāl-e-dost,sab bujh ga.e charāġh shab-e-intizār meñ
https://www.rekhta.org/tags/aasraa-shayari/couplets,ek tera aasra hai faqat ai KHayal-e-dost,sab bujh gae charagh shab-e-intizar mein
https://www.rekhta.org/tags/aasraa-shayari/couplets,kuchh kah do jhuuT hī ki tavaqqo bañdhī rahe,toḌo na aasrā dil-e-ummīd-vār kā
https://www.rekhta.org/tags/aasraa-shayari/couplets,kuchh kah do jhuT hi ki tawaqqo bandhi rahe,toDo na aasra dil-e-ummid-war ka
https://www.rekhta.org/tags/aasraa-shayari/couplets,ḳhush-gumāñ har aasrā be-āsrā sābit huā,zindagī tujh se ta.alluq khokhlā sābit huā
https://www.rekhta.org/tags/aasraa-shayari/couplets,KHush-guman har aasra be-asra sabit hua,zindagi tujh se talluq khokhla sabit hua
https://www.rekhta.org/tags/aazadi/nazms,aaj ik aur baras biit gayā us ke baġhair,jis ke hote hue hote the zamāne mere
